source_index,actual,predicted,lower,upper,supported
286,92.2847750484703,92.16133312099561,87.66749156803948,96.65517467395173,True
287,98.9103433749719,94.68253343354026,90.18869188058413,99.17637498649638,True
295,89.2225233872274,91.50497278467797,87.01113123172185,95.9988143376341,True
298,89.2226154267783,90.03593711569364,85.54209556273752,94.52977866864977,True
299,87.0790257361354,94.19453852962359,89.70069697666746,98.68838008257971,True
308,98.2,94.37514443284955,89.88130287989343,98.86898598580568,True
312,97.4,94.57540861449392,90.0815670615378,99.06925016745005,True
313,97.2,94.33015257223569,89.83631101927956,98.82399412519182,True
314,97.0,92.13909626230733,87.6452547093512,96.63293781526346,True
320,95.8,93.36964637288588,88.87580481992975,97.86348792584201,True
325,94.8,94.62171118382587,90.12786963086974,99.11555273678199,True
331,93.6,91.76509683890701,87.27125528595089,96.25893839186314,True
342,91.4,91.97459279494649,87.48075124199036,96.46843434790262,True
354,89.0,89.3075758537582,84.81373430080207,93.80141740671432,True
361,87.6,88.72960489940289,84.23576334644676,93.22344645235901,True
365,86.8,86.80152178597157,82.30768023301545,91.2953633389277,True
386,82.6,81.62744683413729,77.13360528118116,86.12128838709341,True
388,82.2,81.49130890934086,76.99746735638473,85.98515046229699,True
390,81.8,80.91222268469794,76.41838113174181,85.40606423765406,True
392,81.4,80.50965871835733,76.0158171654012,85.00350027131346,True
400,79.8,79.51103847568649,75.01719692273036,84.00488002864262,True
403,79.2,78.8394378172107,74.34559626425457,83.33327937016682,True
410,77.8,77.38273652640851,72.88889497345238,81.87657807936463,True
418,76.2,76.4787484990754,71.98490694611927,80.97259005203152,True
429,74.0,74.32453300865795,69.83069145570182,78.81837456161408,True
434,73.0,74.00497765848054,69.51113610552441,78.49881921143667,True
435,72.8,72.48496927849914,67.99112772554301,76.97881083145526,True
438,72.2,72.30579249999994,67.81195094704381,76.79963405295607,True
439,72.0,71.75551455627696,67.26167300332084,76.24935610923309,True
451,69.6,69.96706176587301,65.47322021291689,74.46090331882914,True
455,68.8,68.85724484126992,64.36340328831379,73.35108639422604,True
458,68.2,68.32669237373742,63.83285082078129,72.82053392669354,True
459,68.0,67.8452076118327,63.35136605887658,72.33904916478883,True
464,67.0,66.63998523088028,62.14614367792416,71.13382678383641,True
465,66.8,66.41467411976917,61.92083256681305,70.9085156727253,True
469,66.0,65.92875730158731,61.434915748631184,70.42259885454344,True
475,64.8,65.03567476190483,60.5418332089487,69.52951631486096,True
476,64.6,64.97252087301588,60.478679320059754,69.46636242597201,True
490,61.8,61.94000059523813,57.446159042282005,66.43384214819426,True
491,61.6,61.42816269841269,56.934321145456565,65.92200425136882,True
492,61.4,61.11275408730159,56.61891253434546,65.60659564025772,True
493,61.2,60.72177206349207,56.22793051053594,65.2156136164482,True
496,60.6,60.14611831349209,55.65227676053596,64.63995986644821,True
501,59.6,59.84696607142859,55.35312451847246,64.34080762438472,True
502,59.4,59.025886825396846,54.53204527244072,63.51972837835297,True
508,58.2,58.007159920634955,53.51331836767883,62.50100147359108,True
514,57.0,56.07934619047627,51.585504637520145,60.5731877434324,True
518,56.2,55.94914396825404,51.455302415297915,60.44298552121017,True
522,55.4,55.20777300144307,50.713931448486946,59.7016145543992,True
531,53.6,53.532385158730115,49.03854360577399,58.02622671168624,True
536,52.6,52.936549523809475,48.44270797085335,57.4303910767656,True
546,50.6,50.937202063492094,46.44336051053597,55.43104361644822,True
549,50.0,50.398092460317486,45.90425090736136,54.89193401327361,True
552,49.4,50.24038746031748,45.74654590736135,54.734229013273605,True
553,49.2,49.826410873015874,45.33256932005975,54.320252425972,True
576,44.6,44.49082452380952,39.996982970853395,48.98466607676565,True
583,43.2,42.87150428571429,38.37766273275816,47.365345838670414,True
587,42.4,42.07767928571429,37.58383773275816,46.571520838670416,True
591,41.6,41.29105761904763,36.7972160660915,45.784899172003755,True
595,40.8,40.75629380952382,36.26245225656769,45.250135362479945,True
596,40.6,40.62508936507937,36.13124781212324,45.118930918035495,True
597,40.4,40.31485603174602,35.82101447878989,44.808697584702145,True
598,40.2,39.825113174603146,35.33127162164702,44.31895472755927,True
613,37.2,36.990366507936486,32.49652495498036,41.48420806089261,True
617,36.4,36.252287142857114,31.758445589900987,40.74612869581324,True
620,35.8,35.71823714285713,31.224395589901,40.212078695813254,True
627,34.4,34.45098904761905,29.957147494662927,38.94483060057518,True
632,33.4,33.3306485714286,28.83680701847247,37.824490124384724,True
641,31.6,31.77051841269847,27.27667685974234,36.26435996565459,True
646,30.6,30.90130428571427,26.407462732758145,35.3951458386704,True
649,30.0,29.550881904761905,25.057040351805778,34.044723457718035,True
651,29.6,29.579195238095238,25.08535368513911,34.073036791051365,True
662,27.4,27.336223448773413,22.842381895817287,31.83006500172954,True
664,27.0,26.917653290043297,22.42381173708717,31.411494842999424,True
666,26.6,26.49604440115441,22.002202848198284,30.989885954110537,True
673,25.2,25.646458571428578,21.15261701847245,30.140300124384705,True
676,24.6,24.73474015873016,20.24089860577403,29.228581711686285,True
678,24.2,24.23716730158729,19.743325748631165,28.73100885454342,True
680,23.8,23.67010857142858,19.176267018472455,28.16395012438471,True
684,23.0,22.607229682539685,18.11338812958356,27.101071235495812,True
693,21.2,21.119507777777784,16.625666224821657,25.61334933073391,True
698,20.2,20.11083317460317,15.616991621647042,24.604674727559296,True
709,18.0,17.834113333333335,13.340271780377208,22.32795488628946,True
712,17.4,17.291135079365063,12.797293526408936,21.78497663232119,True
719,16.0,16.41717696969697,11.923335416740844,20.911018522653098,True
721,15.6,15.466987445887447,10.97314589293132,19.960828998843574,True
729,14.0,14.131538888888901,9.637697335932774,18.625380441845028,True
730,13.8,13.604696031746032,9.110854478789905,18.098537584702157,True
733,13.2,13.374176031746016,8.880334478789889,17.868017584702145,True
735,12.8,13.108316507936506,8.614474954980379,17.602158060892634,True
736,12.6,13.146945555555545,8.653104002599418,17.640787108511674,True
737,12.4,12.898280793650795,8.404439240694668,17.39212234660692,True
741,11.6,12.067926089466093,7.574084536509966,16.561767642422218,True
750,9.8,10.718422121212111,6.224580568255984,15.212263674168238,True
752,9.4,10.180854761904751,5.687013208948624,14.674696314860878,True
754,9.0,9.61199047619047,5.118148923234344,14.105832029146598,True
760,7.8,8.956658311688305,4.462816758732178,13.450499864644431,True
761,7.6,8.454804343434335,3.9609627904782077,12.948645896390461,True
762,7.4,7.889906190476184,3.396064637520057,12.38374774343231,True
771,5.6,6.526628888888888,2.0327873359327615,11.020470441845015,True
772,5.4,6.086429523809524,1.5925879708533968,10.580271076765651,True
781,3.6,4.570388095238096,0.07654654228196911,9.064229648194223,True
797,0.4,2.9867702164502146,0.0,7.480611769406341,True
800,99.8,93.97090304145021,89.47706148849409,98.46474459440634,True
806,98.6,94.05671897719152,89.5628774242354,98.55056053014765,True
807,98.4,96.26516108246744,91.77131952951132,100.0,True
809,98.0,96.19041075040161,91.69656919744548,100.0,True
810,97.8,94.21243820863354,89.71859665567742,98.70627976158967,True
817,96.4,95.52856826192199,91.03472670896586,100.0,True
818,96.2,95.10494436085176,90.61110280789563,99.59878591380789,True
824,95.0,93.20514491508278,88.71130336212666,97.69898646803891,True
826,94.6,94.1797117649365,89.68587021198037,98.67355331789263,True
828,94.2,93.9597607336076,89.46591918065147,98.45360228656372,True
833,93.2,82.8882561132893,78.39441456033317,87.38209766624543,True
842,91.4,84.83230642140525,80.33846486844912,89.32614797436138,True
844,91.0,86.51166503607392,82.0178234831178,91.00550658903005,True
850,89.8,88.4237482497699,83.92990669681377,92.91758980272603,True
855,88.8,86.93212205171403,82.4382804987579,91.42596360467016,True
862,87.4,85.62657924164867,81.13273768869254,90.1204207946048,True
869,86.0,85.59443255017,81.10059099721387,90.08827410312612,True
873,85.2,84.71977662598971,80.22593507303358,89.21361817894584,True
896,80.6,80.62319444159097,76.12935288863484,85.1170359945471,True
898,80.2,80.1472002380953,75.65335868513917,84.64104179105142,True
901,79.6,79.76281107142862,75.26896951847249,84.25665262438474,True
905,78.8,79.57269992063489,75.07885836767876,84.06654147359102,False
906,78.6,79.61552232142859,75.12168076847246,84.10936387438471,False
908,78.2,79.55355908730157,75.05971753434544,84.04740064025769,False
909,78.0,80.11020617843462,75.6163646254785,84.60404773139075,False
910,77.8,79.80949874999996,75.31565719704383,84.30334030295609,False
911,77.6,79.57098638603537,75.07714483307925,84.0648279389915,False
915,76.8,75.4330888095237,70.93924725656757,79.92693036247982,True
922,75.4,75.05779968253972,70.5639581295836,79.55164123549585,True
929,74.0,73.68240277777777,69.18856122482164,78.1762443307339,True
934,73.0,73.0052537590188,68.51141220606267,77.49909531197493,True
951,69.6,69.8957812698413,65.40193971688517,74.38962282279742,True
961,67.6,67.94339134920628,63.44954979625015,72.4372329021624,True
963,67.2,67.74522968253969,63.25138812958356,72.23907123549581,True
968,66.2,66.63993460317455,62.146093050218425,71.13377615613068,True
969,66.0,65.95676984126983,61.462928288313705,70.45061139422596,True
970,65.8,66.34509388888883,61.8512523359327,70.83893544184495,True
971,65.6,65.9280383333333,61.43419678037718,70.42187988628943,True
973,65.2,65.78979341269842,61.29595185974229,70.28363496565454,True
979,64.0,64.36653628968254,59.872694736726416,68.86037784263867,True
984,63.0,63.26871467532467,58.77487312236854,67.7625562282808,True
998,60.2,60.87881587301589,56.38497432005976,65.37265742597202,True
1000,59.8,60.258526666666675,55.76468511371055,64.75236821962281,True
1004,59.0,59.729733174603176,55.23589162164705,64.22357472755931,True
1005,58.8,59.471271984127014,54.97743043117089,63.96511353708314,True
1006,58.6,59.15606888888887,54.66222733593274,63.649910441844995,True
1008,58.2,58.21261992063492,53.718778367678794,62.70646147359105,True
1014,57.0,57.388517063492074,52.89467551053595,61.8823586164482,True
1015,56.8,57.373587734487685,52.87974618153156,61.86742928744381,True
1017,56.4,56.81864344877345,52.32480189581732,61.31248500172958,True
1019,56.0,56.07565979797981,51.58181824502368,60.56950135093594,True
1029,54.0,54.241237460317414,49.74739590736129,58.73507901327354,True
1031,53.6,54.53987428571426,50.046032732758135,59.03371583867039,True
1034,53.0,53.91427077922072,49.420429226264595,58.40811233217685,True
1035,52.8,53.95268220779215,49.458840654836024,58.44652376074828,True
1036,52.6,53.76211887445883,49.2682773215027,58.255960427414955,True
1037,52.4,52.933471428571444,48.43962987561532,57.42731298152757,True
1038,52.2,52.45628650793649,47.96244495498036,56.95012806089262,True
1039,52.0,52.033929007936486,47.54008745498036,56.52777056089261,True
1046,50.6,51.382160317460276,46.88831876450415,55.8760018704164,True
1047,50.4,51.102922698412684,46.60908114545656,55.59676425136881,True
1052,49.4,50.19734777777775,45.70350622482162,54.69118933073388,True
1053,49.2,49.68921857142857,45.19537701847244,54.183060124384696,True
1059,48.0,48.34119888888889,43.84735733593276,52.83504044184502,True
1068,46.2,47.095167467532484,42.60132591457636,51.58900902048861,True
1083,43.2,44.335670735930755,39.84182918297463,48.82951228888688,True
1090,41.8,42.92959333333338,38.43575178037725,47.423434886289506,True
1094,41.0,42.57466809523812,38.08082654228199,47.068509648194244,True
1099,40.0,40.19519634920633,35.7013547962502,44.689037902162454,True
1110,37.8,38.354663492063494,33.86082193910737,42.84850504501962,True
1111,37.6,38.03811714285717,33.54427558990104,42.531958695813294,True
1112,37.4,37.56856301587303,33.074721462916905,42.06240456882916,True
1118,36.2,36.42236730158728,31.928525748631152,40.916208854543406,True
1127,34.4,34.71515698412696,30.221315431170837,39.20899853708309,True
1132,33.4,33.56898761904763,29.075146066091506,38.06282917200376,True
1139,32.0,32.38765031746034,27.893808764504215,36.88149187041647,True
1141,31.6,32.010475396825406,27.51663384386928,36.50431694978153,True
1143,31.2,31.281517777777776,26.78767622482165,35.775359330733906,True
1146,30.6,30.609397142857148,26.11555558990102,35.103238695813275,True
1150,29.8,29.807057142857143,25.313215589901017,34.300898695813274,True
1154,29.0,29.498176190476176,25.00433463752005,33.9920177434323,True
1155,28.8,29.111868095238073,24.618026542281946,33.6057096481942,True
1162,27.4,27.70837142857142,23.214529875615295,32.20221298152755,True
1168,26.2,26.6346880952381,22.140846542281974,31.128529648194228,True
1179,24.0,24.497909841269845,20.004068288313718,28.99175139422597,True
1180,23.8,24.312385873015867,19.81854432005974,28.806227425971993,True
1183,23.2,23.582407460317494,19.088565907361367,28.07624901327362,True
1184,23.0,23.43234142857144,18.938499875615314,27.926182981527568,True
1190,21.8,22.937515714285684,18.443674161329557,27.43135726724181,True
1193,21.2,22.561168730158716,18.06732717720259,27.055010283114843,True
1196,20.6,22.53919349206347,18.04535193910734,27.033035045019595,True
1198,20.2,21.545925238095236,17.05208368513911,26.039766791051363,True
1199,20.0,21.868346190476178,17.37450463752005,26.362187743432305,True
1205,18.8,19.42239619047619,14.928554637520062,23.916237743432315,True
1208,18.2,18.388218730158734,13.894377177202607,22.88206028311486,True
1210,17.8,17.879995396825397,13.38615384386927,22.373836949781523,True
1217,16.4,16.104186825396837,11.61034527244071,20.598028378352964,True
1243,11.2,10.576514444444447,6.08267289148832,15.070355997400574,True
1251,9.6,9.726842323232338,5.233000770276211,14.220683876188465,True
1254,9.0,9.342226291486302,4.848384738530175,13.836067844442429,True
1255,8.8,9.071109148629157,4.57726759567303,13.564950701585284,True
1264,7.0,7.317541111111123,2.8236995581549964,11.81138266406725,True
1279,4.0,4.30644873015873,0.0,8.800290283114858,True
1281,3.6,3.5551134920634855,0.0,8.048955045019612,True
1284,3.0,3.1449953968253914,0.0,7.638836949781519,True
1285,2.8,2.7089804761904728,0.0,7.202822029146599,True
1287,2.4,2.3431623809523794,0.0,6.837003933908506,True
1293,1.2,1.2579985714285702,0.0,5.751840124384697,True
1297,0.4,0.712875714285714,0.0,5.2067172672418405,True
1301,84.85,75.21382692460314,70.71998537164701,79.70766847755927,True
1311,84.1,83.29198464285712,78.79814308990099,87.78582619581324,True
1324,83.125,83.0689404166667,78.57509886371058,87.56278196962283,True
1330,82.675,82.63200011904758,78.13815856609145,87.1258416720037,True
1331,82.6,82.47404958333328,77.98020803037716,86.96789113628941,True
1349,81.25,81.20547249999994,76.71163094704382,85.69931405295607,True
1350,81.175,81.05307788419906,76.55923633124293,85.54691943715518,True
1353,80.95,81.01210587684724,76.51826432389112,85.50594742980337,True
1365,80.05,79.94522733841637,75.45138578546025,84.4390688913725,True
1373,79.45,79.23870333333335,74.74486178037722,83.73254488628947,True
1379,79.0,78.88672958333339,74.39288803037726,83.38057113628952,True
1392,78.025,77.94766821428574,73.45382666132961,82.44150976724187,True
1404,77.125,77.01709309523805,72.52325154228193,81.51093464819418,True
1409,76.75,76.85773502023751,72.36389346728139,81.35157657319364,True
1424,75.625,75.93741884156833,71.4435772886122,80.43126039452446,True
1436,74.725,75.07974538418088,70.58590383122475,79.57358693713701,True
1442,74.275,74.74024708333329,70.24640553037716,79.23408863628941,True
1445,74.05,74.41990928571424,69.92606773275811,78.91375083867037,True
1456,73.225,74.55876025620306,70.06491870324693,79.05260180915919,True
1461,72.85,74.19525625792997,69.70141470497384,78.6890978108861,True
1467,72.4,73.39588914155017,68.90204758859404,77.8897306945063,True
1475,71.8,73.18576252364093,68.6919209706848,77.67960407659706,True
1480,71.425,73.38213206678229,68.88829051382616,77.87597361973842,True
1481,71.35,72.58745853517894,68.09361698222281,77.08130008813507,True
1483,71.2,73.547863133586,69.05402158062988,78.04170468654213,True
1496,70.225,81.23622074115042,76.74237918819429,85.73006229410655,True
1499,70.0,85.22888122127677,80.73503966832064,89.72272277423289,True
