source_index,actual,predicted,lower,upper,supported
861,84.73441671693833,78.53937982833932,75.61863436490674,81.4601252917719,True
862,84.3505495649606,77.911238502146,74.99049303871342,80.83198396557859,True
863,84.78534513535038,78.64580689182681,75.72506142839423,81.56655235525939,True
864,84.38484448077826,78.94840909728921,76.02766363385663,81.8691545607218,True
865,84.09808563629647,77.91393351607367,74.99318805264109,80.83467897950625,True
866,83.75016944489423,77.51425031091411,74.59350484748153,80.43499577434669,True
867,83.36493897423338,77.10015902957603,74.17941356614345,80.02090449300862,True
868,85.2432053675607,77.34442149786355,74.42367603443097,80.26516696129613,True
869,94.70159763474284,85.19065515525676,82.26990969182418,88.11140061868934,False
870,93.73843245926548,84.26018506308401,81.33943959965143,87.18093052651659,False
871,93.27473592056188,83.65897859847958,80.738233135047,86.57972406191216,False
872,92.63699084509034,83.1694631245001,80.24871766106752,86.09020858793268,False
873,92.2087198501933,82.05069732982317,79.12995186639058,84.97144279325575,False
874,92.15119238756378,82.3157120249592,79.39496656152662,85.23645748839178,False
875,91.51409087455932,81.65551147070998,78.7347660072774,84.57625693414256,False
876,90.86919228040908,80.89877161032456,77.97802614689198,83.81951707375714,False
877,90.2899649055234,80.234054894214,77.31330943078142,83.15480035764658,False
878,90.74914802524592,80.26907820787862,77.34833274444604,83.1898236713112,False
879,89.97575184660897,80.38570472279356,77.46495925936098,83.30645018622614,True
880,89.33258471259073,79.76412124197796,76.84337577854538,82.68486670541054,True
881,88.67775359708016,78.89200313138308,75.9712576679505,81.81274859481566,True
882,88.49976666822215,78.7029473884603,75.78220192502772,81.62369285189288,True
883,89.97630401871434,78.56656880937537,75.64582334594279,81.48731427280795,False
884,89.84265342224916,79.8936346356755,76.97288917224292,82.81438009910808,True
885,89.19132752040872,79.03635314361246,76.11560768017988,81.95709860704504,True
886,88.48222245520051,78.35178456897832,75.43103910554574,81.2725300324109,True
887,87.56470228524842,77.75435165000103,74.83360618656845,80.67509711343361,True
888,88.48777148980996,77.79730942616425,74.87656396273167,80.71805488959683,True
889,87.7386346695746,77.64539470230564,74.72464923887306,80.56614016573822,True
890,86.94583177906492,76.80850654267267,73.8877610792401,79.72925200610526,True
891,86.68600259382038,76.44231032931555,73.52156486588297,79.36305579274813,True
892,85.75486298750046,76.27091479699854,73.35016933356596,79.19166026043112,True
893,87.31463074407819,77.01424318800933,74.09349772457675,79.93498865144191,True
894,85.95746309572824,76.49883608109428,73.5780906176617,79.41958154452686,True
895,85.5791123095749,76.02142178689252,73.10067632345994,78.9421672503251,True
896,84.75525597612949,75.28383388668209,72.36308842324951,78.20457935011467,True
897,85.02562185550487,74.56634612239903,71.64560065896644,77.4870915858316,True
898,85.4049467562508,75.07670319315415,72.15595772972156,77.99744865658673,True
899,84.57177152935635,74.98259743583748,72.0618519724049,77.90334289927006,True
900,84.22247164444966,74.27600824427785,71.35526278084527,77.19675370771043,True
901,83.20187908440376,74.20041166530052,71.27966620186794,77.1211571287331,True
902,83.43186007115987,73.31076610794497,70.39002064451239,76.23151157137755,True
903,84.49672037812984,74.63893877601375,71.71819331258116,77.55968423944633,True
904,83.4715856423221,74.36221736743991,71.44147190400733,77.28296283087249,True
905,83.17113380919606,73.27185424302488,70.3511087795923,76.19259970645746,True
906,82.18076097973686,72.60722833545444,69.68648287202186,75.52797379888702,True
907,81.79000436769121,72.6277068283225,69.70696136488992,75.54845229175508,True
1105,37.29651478822832,39.890432423813145,36.969686960380564,42.81117788724573,True
1106,83.11608576422927,81.01472547833383,78.09398001490125,83.93547094176641,True
1107,82.2543684847266,80.53767917875564,77.61693371532306,83.45842464218822,True
1108,81.0364644638787,79.54727501163654,76.62652954820396,82.46802047506912,True
1109,79.83701012563002,79.42982448193786,76.50907901850528,82.35056994537044,True
1110,74.28250309406349,76.36554950590227,73.44480404246968,79.28629496933485,True
1111,74.33351098748506,76.38066886576247,73.45992340232989,79.30141432919505,True
1112,73.50665479202634,75.6224562319568,72.70171076852422,78.54320169538939,True
1113,72.82520900509817,74.95911568512233,72.03837022168975,77.87986114855491,True
1114,72.09480517788236,74.53811748966461,71.61737202623203,77.4588629530972,True
1115,71.85474794485145,74.46569283286459,71.54494736943201,77.38643829629717,True
1116,72.29351812483702,74.27945467613736,71.35870921270478,77.20020013956994,True
1117,71.60520272809185,73.89133766226644,70.97059219883386,76.81208312569902,True
1118,71.33603166512324,73.83487095928297,70.91412549585039,76.75561642271555,True
1119,71.15423442564914,73.3035462190466,70.38280075561401,76.22429168247918,True
1120,72.04739761209454,72.84694880536888,69.9262033419363,75.76769426880146,True
1121,74.34507720259325,74.20501443067117,71.28426896723859,77.12575989410375,True
1122,76.22656613425352,74.91551208411234,71.99476662067975,77.83625754754492,True
1123,73.14524802595353,73.0916049121456,70.17085944871302,76.01235037557818,True
1124,71.15397254274946,72.8060843534443,69.88533889001172,75.72682981687689,True
1125,70.25520431801718,71.65029728634865,68.72955182291606,74.57104274978123,True
1126,81.64731962535431,79.76795810581304,76.84721264238046,82.68870356924562,True
1127,78.43569104129558,77.57848264286552,74.65773717943294,80.4992281062981,True
1128,75.74760483026701,76.5868097508493,73.66606428741672,79.50755521428188,True
1129,74.27591470317313,74.78935830096424,71.86861283753166,77.71010376439682,True
1130,74.0385964524537,74.82756051800446,71.90681505457188,77.74830598143704,True
1131,74.20131786585294,74.44175913499132,71.52101367155873,77.3625045984239,True
1132,74.61076527753261,74.12760298174601,71.20685751831343,77.04834844517859,True
1133,73.66564620496395,74.13243074488979,71.2116852814572,77.05317620832237,True
1134,72.0796589490003,73.23120173007598,70.3104562666434,76.15194719350856,True
1135,71.12936599007894,73.01875402281878,70.0980085593862,75.93949948625136,True
1136,71.33244689743333,71.99658498596854,69.07583952253596,74.91733044940112,True
1137,72.98387780119288,72.7410534779876,69.82030801455502,75.66179894142019,True
1138,71.98079969272577,72.40834119563011,69.48759573219753,75.3290866590627,True
1139,70.97756328924257,71.73534534713811,68.81459988370553,74.65609081057069,True
1140,70.59050857235226,72.08781879004515,69.16707332661257,75.00856425347773,True
1141,70.22098350922657,71.4479289260751,68.52718346264251,74.36867438950767,True
1142,73.67529549303433,72.20891490117434,69.28816943774176,75.12966036460692,True
1143,74.63293003225745,73.45055848148897,70.52981301805639,76.37130394492155,True
1144,74.10130074972967,72.73787639091358,69.817130927481,75.65862185434617,True
1145,71.17876788294974,71.37112749684529,68.45038203341271,74.29187296027787,True
1146,70.19126098622675,70.90607002314458,67.985324559712,73.82681548657716,True
1147,76.81586739418061,75.04712412453306,72.12637866110047,77.96786958796564,True
1148,77.20183584088366,75.51902858457088,72.5982831211383,78.43977404800346,True
1149,75.39460776801245,74.12782797299357,71.20708250956099,77.04857343642615,True
1150,91.01530029345544,88.39858150107884,85.47783603764626,91.31932696451142,True
1151,79.68287879113322,79.00627474516581,76.08552928173323,81.92702020859839,True
1152,76.65352324840485,76.64276063886786,73.72201517543527,79.56350610230044,True
1153,74.31071546553642,74.25683659970564,71.33609113627305,77.17758206313822,True
1154,75.14659424133892,74.45904818938301,71.53830272595043,77.3797936528156,True
1155,76.0109270346403,74.68064747637985,71.75990201294726,77.60139293981243,True
1156,75.59097367502233,75.03100400696322,72.11025854353063,77.9517494703958,True
1157,73.23006509104525,73.16041360555705,70.23966814212447,76.08115906898963,True
1158,72.73070480755874,72.42789089542188,69.5071454319893,75.34863635885446,True
1159,71.6670024510207,71.98063551100171,69.05989004756913,74.90138097443429,True
1160,72.46631173198081,72.27887255407705,69.35812709064447,75.19961801750964,True
1161,74.7599910899454,72.92438702843714,70.00364156500456,75.84513249186972,True
1162,73.60295120923004,73.36030862788769,70.43956316445511,76.28105409132027,True
1163,70.48691507324364,70.65596069753202,67.73521523409944,73.5767061609646,True
1164,69.30972090692087,70.09990644010803,67.17916097667545,73.02065190354061,True
1165,68.12062703775268,69.50875752316396,66.58801205973138,72.42950298659655,True
1166,72.35688722538639,71.16335267758461,68.24260721415203,74.0840981410172,True
1167,72.77241695225024,70.58998832947044,67.66924286603786,73.51073379290303,True
1168,72.11976083651479,71.6825745334586,68.76182907002602,74.60331999689119,True
1169,68.87709729948025,69.98013646333943,67.05939099990685,72.90088192677202,True
1170,67.69967946450267,69.52960390203984,66.60885843860726,72.45034936547242,True
1171,77.54519430832224,75.6931071486237,72.77236168519111,78.61385261205628,True
1172,77.81466348876434,75.08115515753704,72.16040969410446,78.00190062096962,True
1173,75.33763302532354,74.67870446597745,71.75795900254487,77.59944992941003,True
1174,72.2069366651383,73.13544555158545,70.21470008815287,76.05619101501803,True
1175,70.72051905646218,71.12971027538678,68.2089648119542,74.05045573881937,True
1176,69.48787106181365,70.28760346583432,67.36685800240174,73.2083489292669,True
1177,72.49841557376496,71.96733578733341,69.04659032390083,74.88808125076599,True
1178,73.39326534006084,71.82928953902235,68.90854407558977,74.75003500245494,True
1179,71.45322155222533,71.25370447646338,68.3329590130308,74.17444993989596,True
1180,68.83724173341635,70.5379680314465,67.61722256801391,73.45871349487908,True
1181,67.57906631260528,69.06179791461939,66.14105245118681,71.98254337805197,True
1182,67.6996736414464,68.94181119068966,66.02106572725708,71.86255665412224,True
1183,67.88582558446883,69.45163919093291,66.53089372750033,72.37238465436549,True
1184,66.70846576755135,69.13397615752062,66.21323069408804,72.0547216209532,True
1185,66.86073944391994,68.2163145441805,65.29556908074792,71.13706000761309,True
1186,66.95226121384636,68.0721428657789,65.15139740234632,70.99288832921148,True
1187,67.19622302378161,68.77643359635618,65.8556881329236,71.69717905978877,True
1188,67.27393096045122,68.66040331319942,65.73965784976684,71.581148776632,True
1189,67.41131514841273,68.1812792474839,65.26053378405132,71.10202471091648,True
1190,66.86596149788029,68.77582502887691,65.85507956544433,71.69657049230949,True
1191,67.01261670776518,69.02253777193555,66.10179230850297,71.94328323536813,True
1192,66.45482841189559,68.22529654039866,65.30455107696608,71.14604200383124,True
1193,66.61742827883175,68.3877420550171,65.46699659158452,71.30848751844968,True
1194,67.50770655277758,67.91321435466183,64.99246889122925,70.83395981809441,True
1195,69.0761720527064,68.78079245796738,65.8600469945348,71.70153792139996,True
1196,69.17985976408903,69.58765513709032,66.66690967365774,72.5084006005229,True
1197,66.5058093104045,68.59814832022317,65.6774028567906,71.51889378365576,True
1198,65.88491060851615,68.0747305419005,65.15398507846791,70.99547600533307,True
1199,65.31828859825636,66.54487645705838,63.6241309936258,69.46562192049096,True
1200,66.90783691896891,67.45840775880284,64.53766229537025,70.37915322223542,True
1201,67.81629046082533,68.3854564260343,65.46471096260171,71.30620188946688,True
1202,68.24498764775029,69.36642843597664,66.44568297254406,72.28717389940923,True
1203,66.68819987767529,67.80553535846974,64.88478989503716,70.72628082190232,True
1204,65.30061834329382,67.25298408528492,64.33223862185234,70.1737295487175,True
1205,65.50934180687904,67.6805816346746,64.75983617124201,70.60132709810718,True
1206,67.83834470848052,67.90817503619871,64.98742957276613,70.8289204996313,True
1207,69.58428716793858,68.85273737165285,65.93199190822027,71.77348283508543,True
1208,68.14967539672388,68.98452381307612,66.06377834964354,71.9052692765087,True
1209,66.05855986950314,67.61946877576598,64.6987233123334,70.54021423919856,True
1210,65.37434507796678,67.78623273823696,64.86548727480438,70.70697820166954,True
1211,65.52940947741745,66.79562423764118,63.8748787742086,69.71636970107376,True
1212,68.8156334098332,69.42781410963816,66.50706864620558,72.34855957307074,True
1213,69.58824645661436,68.96467766620465,66.04393220277207,71.88542312963723,True
1214,68.24873176726763,68.73185394921721,65.81110848578463,71.65259941264979,True
1215,66.09546968645948,67.85052092649889,64.9297754630663,70.77126638993147,True
1216,65.45016944036956,67.95054202400742,65.02979656057484,70.87128748744,True
1217,66.63502860986867,66.8054812766863,63.88473581325371,69.72622674011888,True
1218,87.11987594834699,84.7242183784605,81.80347291502792,87.64496384189309,True
1219,68.867378140973,68.5549603259276,65.63421486249501,71.47570578936018,True
1220,67.4379943838875,68.18608006495212,65.26533460151954,71.1068255283847,True
1221,67.50752279940573,67.15679334206085,64.23604787862827,70.07753880549343,True
1222,66.93907437542977,68.15227325818573,65.23152779475315,71.07301872161831,True
1223,66.26685605201342,67.28558390488786,64.36483844145528,70.20632936832044,True
1224,66.54080298167024,68.7017730356575,65.78102757222491,71.62251849909008,True
1225,66.65416883092516,67.91582183670138,64.9950763732688,70.83656730013396,True
1226,66.66613267447961,67.56929419482188,64.6485487313893,70.49003965825446,True
1227,66.32140548758238,66.88033263641866,63.959587172986076,69.80107809985124,True
1228,66.19855204934285,67.00572419305601,64.08497872962343,69.92646965648859,True
1229,66.24682112535578,67.31242048235048,64.3916750189179,70.23316594578306,True
1230,66.41533837785461,67.78754345585668,64.8667979924241,70.70828891928926,True
1231,65.7292174454613,67.37169780587791,64.45095234244533,70.2924432693105,True
1232,65.83420899271653,67.06304330471887,64.1422978412863,69.98378876815146,True
1233,65.20863824827036,67.04413588385682,64.12339042042424,69.9648813472894,True
1234,67.67225036786154,67.38127438013784,64.46052891670526,70.30201984357042,True
1235,68.5647041256893,68.6295090216536,65.70876355822102,71.55025448508619,True
1236,67.88496609612555,67.90675849524973,64.98601303181715,70.82750395868231,True
1237,66.43451545459752,67.988112227371,65.06736676393842,70.90885769080359,True
1238,65.71971634090862,67.00085881630304,64.08011335287046,69.92160427973562,True
1239,69.33391515055362,69.45163055860465,66.53088509517207,72.37237602203723,True
1240,69.34165229214604,69.17168666884805,66.25094120541547,72.09243213228063,True
1241,67.74018689645507,68.15617168546231,65.23542622202973,71.07691714889489,True
1242,66.27893834975835,67.87576168647824,64.95501622304566,70.79650714991082,True
1243,65.59864338188775,67.24359424048345,64.32284877705087,70.16433970391603,True
1244,65.32243974397599,67.53723635683872,64.61649089340614,70.4579818202713,True
1245,67.09215940274512,67.38865215252505,64.46790668909247,70.30939761595764,True
1246,68.04605085379663,68.96165725288911,66.04091178945653,71.88240271632169,True
1247,66.49801838697485,67.40146500708828,64.4807195436557,70.32221047052086,True
1248,64.9534693812968,66.86629975106534,63.94555428763276,69.78704521449792,True
1249,64.92272185977848,66.97681565294153,64.05607018950894,69.8975611163741,True
1250,65.88243045805045,67.82753996830712,64.90679450487454,70.7482854317397,True
1251,66.80324282053297,67.63231674911272,64.71157128568014,70.5530622125453,True
1252,68.1789868093007,66.50875291299565,63.588007449563065,69.42949837642823,True
1253,66.66556270772413,66.3878034619963,63.46705799856372,69.30854892542888,True
1254,65.11636731559463,66.68902568022393,63.768280216791354,69.60977114365652,True
1255,64.44364222227938,66.98405834507842,64.06331288164584,69.904803808511,True
1256,64.51373097101516,65.4815653010248,62.56081983759222,68.40231076445738,True
1257,64.62037828384119,66.15833101426627,63.237585550833685,69.07907647769885,True
1258,64.7704575255117,66.34524617571154,63.424500712278956,69.26599163914412,True
1259,64.16149407963475,65.37731516808235,62.456569704649766,68.29806063151493,True
1260,72.78727012183907,71.41018416867352,68.48943870524094,74.3309296321061,True
1261,72.7338171336621,73.6193949794432,70.69864951601062,76.54014044287578,True
1262,71.17138590992475,70.76465555368446,67.84391009025188,73.68540101711704,True
1263,69.62756051816565,70.75297251680603,67.83222705337344,73.6737179802386,True
1264,68.82866246873454,69.80616521250153,66.88541974906894,72.7269106759341,True
1265,69.05095414491176,69.01606226780642,66.09531680437384,71.936807731239,True
1266,70.03784160836432,70.431531549918,67.51078608648542,73.35227701335059,True
1267,68.7322651739986,69.92802051082934,67.00727504739676,72.84876597426192,True
1268,66.72962057198919,68.55603150417758,65.635286040745,71.47677696761016,True
1269,66.8198310782369,68.65118334046844,65.73043787703585,71.57192880390102,True
1270,65.34576485878124,66.93323462781618,64.0124891643836,69.85398009124876,True
1271,67.07697283370405,67.60787062829684,64.68712516486426,70.52861609172942,True
1272,67.3194485080961,67.91322764055475,64.99248217712217,70.83397310398733,True
1273,67.2494903638887,68.44882214312794,65.52807667969536,71.36956760656052,True
1274,65.79380402523893,67.5879842211931,64.66723875776051,70.50872968462568,True
1275,64.86383444870044,67.8684190220115,64.94767355857891,70.78916448544408,True
1276,64.25627605502824,67.16735729095349,64.24661182752091,70.08810275438607,True
1277,65.95104578265126,67.04539690892113,64.12465144548855,69.96614237235372,True
1278,67.05048924645497,67.40298519025173,64.48223972681915,70.32373065368431,True
1279,66.3063491941373,67.48585649539712,64.56511103196453,70.4066019588297,True
1280,65.45721339995362,67.72423806462237,64.80349260118979,70.64498352805495,True
1281,68.15006448085725,69.15365824069343,66.23291277726085,72.07440370412601,True
1282,66.4642850843597,67.33715007253078,64.4164046090982,70.25789553596336,True
1283,64.84542965310928,66.76993635092789,63.84919088749531,69.69068181436047,True
1284,64.93142962470698,66.99789219171893,64.07714672828635,69.91863765515151,True
1285,64.20328805910971,66.20955364758362,63.28880818415104,69.1302991110162,True
1286,65.10507957068181,66.90770453387343,63.98695907044085,69.82844999730601,True
1287,65.44538175865668,67.52098019727316,64.60023473384058,70.44172566070574,True
1288,63.61259848256956,66.8381746872156,63.91742922378302,69.75892015064818,True
1289,63.80057671801656,65.84421287283821,62.92346740940563,68.7649583362708,True
1290,63.02526501551502,65.8826297496549,62.961884286222315,68.80337521308748,True
1291,63.30340625673559,65.32409610696489,62.403350643532306,68.24484157039747,True
1292,63.29145084326405,65.16827534392434,62.247529880491754,68.08902080735692,True
1293,63.27936949103496,64.53595423188557,61.61520876845299,67.45669969531815,True
1294,63.31799161513777,66.27855821029601,63.35781274686343,69.1993036737286,True
1295,64.34239716364452,65.8847583992041,62.96401293577152,68.80550386263668,True
1296,63.50130823066045,65.31056628307694,62.389820819644356,68.23131174650952,True
1297,67.299126646246,67.48252659400946,64.56178113057688,70.40327205744204,True
1298,66.43437657706889,67.32936664734697,64.40862118391439,70.25011211077955,True
1299,65.601535991704,66.70249180708062,63.78174634364804,69.6232372705132,True
1300,64.7562746480599,66.36436042588207,63.44361496244949,69.28510588931465,True
1301,64.01300802981667,66.34428628989608,63.423540826463494,69.26503175332866,True
1929,84.32627775760369,80.16058184884365,77.23983638541107,83.08132731227623,True
1930,83.12303265819592,79.80884429345357,76.888098830021,82.72958975688616,True
1931,82.67005377850256,79.46096924401216,76.54022378057958,82.38171470744474,True
1932,82.26072951745468,78.79379790040771,75.87305243697513,81.71454336384029,True
1933,81.78320311836706,77.25695855576038,74.3362130923278,80.17770401919296,True
1934,81.33884882573233,77.65441649897683,74.73367103554425,80.57516196240941,True
1935,80.79857752371532,77.09730338707989,74.17655792364731,80.01804885051247,True
1936,80.38014193324811,76.76666398754875,73.84591852411617,79.68740945098133,True
1937,80.01680200715806,76.03809035828357,73.11734489485099,78.95883582171615,True
1938,79.89350457495958,76.47269258141135,73.55194711797877,79.39343804484393,True
1939,79.50155132581757,76.26724451792008,73.3464990544875,79.18798998135266,True
1940,79.08155577826047,75.82437348534823,72.90362802191565,78.74511894878081,True
1941,78.5727815551735,75.36160810091053,72.44086263747795,78.28235356434311,True
1942,78.1610399284989,75.03437237511528,72.1136269116827,77.95511783854786,True
1943,78.03387694122793,74.85970071112652,71.93895524769394,77.7804461745591,True
1944,77.61943005657143,74.62944944709984,71.70870398366726,77.55019491053243,True
1945,77.22296438280985,74.21869244230199,71.2979469788694,77.13943790573457,True
1946,76.82790670903275,73.86955567998308,70.9488102165505,76.79030114341566,True
1947,76.53627933970536,73.3593160089199,70.43857054548732,76.28006147235249,True
1948,77.2621404121164,73.84160641696766,70.92086095353508,76.76235188040025,True
1949,76.98572245908126,73.32996232738547,70.40921686395289,76.25070779081805,True
1950,76.52678538886882,72.95871450244374,70.03796903901116,75.87945996587632,True
1951,75.99867612048541,72.18090547712396,69.26016001369138,75.10165094055654,True
1952,75.68314763422102,72.01136671017636,69.09062124674378,74.93211217360894,True
1953,75.06435003496476,71.35590875321314,68.43516328978056,74.27665421664572,True
1954,75.11907367455836,71.20417142298497,68.28342595955239,74.12491688641755,True
1955,74.9047757713875,71.11692538444518,68.1961799210126,74.03767084787776,True
1956,74.53271195688555,70.71993990368294,67.79919444025036,73.64068536711552,True
1957,74.21985819718105,70.42242754242388,67.5016820789913,73.34317300585646,True
1958,73.62660968115057,69.87829597128152,66.95755050784894,72.7990414347141,True
1959,73.31574691056603,70.04390910900014,67.12316364556756,72.96465457243272,True
1960,73.35649234438888,70.08851052245772,67.16776505902514,73.0092559858903,True
1961,72.96929498816569,69.43198249265757,66.51123702922499,72.35272795609015,True
1962,72.33950684252603,69.20903065547321,66.28828519204063,72.1297761189058,True
1963,71.95334929819114,68.68620696708145,65.76546150364887,71.60695243051403,True
1964,71.94946275231301,68.45236762418125,65.53162216074867,71.37311308761383,True
