source_index,actual,predicted,lower,upper,supported
43,81.0,70.75854316794322,63.84809905649911,77.66898727938732,True
44,80.0,69.52195449550453,62.61151038406042,76.43239860694864,True
45,79.0,67.60393442113444,60.69349030969033,74.51437853257855,False
46,78.0,66.53845881340884,59.62801470196473,73.44890292485294,True
47,77.0,72.87041531801535,65.95997120657124,79.78085942945945,False
48,76.0,71.56179886779896,64.65135475635485,78.47224297924306,True
49,75.0,69.30594944499951,62.395505333555406,76.21639355644362,True
50,74.0,68.04420997891002,61.13376586746591,74.95465409035413,True
51,73.0,67.64042706182711,60.729982950383004,74.55087117327122,True
52,72.0,66.61718802863811,59.706743917194004,73.52763214008222,True
53,71.0,66.37123903873909,59.460794927294984,73.2816831501832,True
54,70.0,63.758792790542806,56.848348679098706,70.6692369019869,True
55,69.0,62.56907534687536,55.65863123543126,69.47951945831946,True
56,68.0,59.092041797091824,52.181597685647716,66.00248590853593,True
57,67.0,57.25460362970362,50.34415951825952,64.16504774114772,True
58,66.0,56.72059790764793,49.81015379620382,63.631042019092035,True
59,65.0,56.45723427128431,49.5467901598402,63.367678382728414,True
60,64.0,54.31334533799537,47.402901226551265,61.22378944943948,True
61,63.0,52.02423971028973,45.11379559884563,58.93468382173383,True
62,62.0,51.024099589299624,44.11365547785552,57.93454370074373,True
63,61.0,50.090630081030135,43.180185969586034,57.001074192474235,True
64,60.0,49.87793044178051,42.9674863303364,56.788374553224614,True
65,59.0,48.72256456876463,41.81212045732053,55.63300868020873,True
66,58.0,46.56983008103012,39.65938596958601,53.480274192474226,True
67,57.0,45.83533722388727,38.92489311244317,52.74578133533137,True
68,56.0,45.356733760683795,38.44628964923969,52.2671778721279,True
69,55.0,44.85225122100126,37.94180710955716,51.76269533244536,True
70,54.0,42.92440331335335,36.013959201909245,49.83484742479746,True
71,53.0,44.00960808080811,37.099163969364,50.920052192252214,True
72,52.0,41.647065367965396,34.73662125652129,48.557509479409504,True
73,51.0,39.536203463203485,32.625759351759385,46.446647574647585,True
74,50.0,38.93850007215007,32.02805596070597,45.84894418359417,False
75,49.0,38.10088261183258,31.190438500388478,45.01132672327668,True
76,48.0,37.915609163059145,31.00516505161504,44.82605327450325,True
77,47.0,37.19560303030302,30.285158918858915,44.106047141747126,True
78,46.0,36.07288304473301,29.162438933288907,42.98332715617711,True
79,45.0,34.44894422799422,27.538500116550114,41.359388339438325,True
80,44.0,34.18244112554111,27.271997014097007,41.09288523698521,True
81,43.0,33.01791890331891,26.107474791874804,39.92836301476301,True
82,42.0,31.588511655011658,24.678067543567554,38.498955766455765,True
83,41.0,29.040860067710085,22.13041595626598,35.95130417915419,True
84,40.0,27.20598625818627,20.295542146742168,34.11643036963038,True
85,39.0,25.344305377955386,18.433861266511283,32.25474948939949,True
86,38.0,22.96878077478079,16.058336663336686,29.879224886224893,True
87,37.0,24.691092174492194,17.78064806304809,31.601536285936298,True
88,36.0,23.408436618936634,16.49799250749253,30.318880730380737,True
89,35.0,38.75055223665221,31.840108125208108,45.66099634809632,True
90,34.0,31.512432900432902,24.6019887889888,38.422877011877006,True
91,33.0,28.350286868686876,21.439842757242772,35.26073098013098,True
92,32.0,28.195279115329132,21.28483500388503,35.105723226773236,False
93,31.0,21.92526966366968,15.014825552225577,28.835713775113785,True
94,30.0,22.35432622932624,15.443882117882136,29.264770340770344,True
95,29.0,18.64676158286159,11.736317471417486,25.557205694305694,True
96,28.0,17.933359201909212,11.022915090465109,24.843803313353316,True
97,27.0,16.19385696525696,9.283412853812855,23.104301076701063,True
98,26.0,15.362053574203573,8.45160946275947,22.27249768564768,False
99,25.0,14.718807542457542,7.808363431013438,21.629251653901648,False
100,24.0,13.226164757464755,6.315720646020651,20.13660886890886,True
101,23.0,12.526578171828165,5.616134060384061,19.43702228327227,True
102,22.0,13.309561616161613,6.399117504717509,20.220005727605717,True
103,21.0,15.169672150072152,8.259228038628049,22.080116261516256,True
104,20.0,12.149871933621931,5.239427822177827,19.060316045066035,True
105,19.0,11.573586940836936,4.663142829392832,18.48403105228104,True
106,18.0,10.533994155844152,3.623550044400048,17.444438267288255,True
107,17.0,10.433077777777777,3.5226336663336735,17.343521889221883,True
108,16.0,10.034128499278497,3.123684387834393,16.944572610722602,True
109,15.0,9.367198340548336,2.4567542291042326,16.277642451992442,False
110,14.0,8.999742496392487,2.0892983849483837,15.910186607836591,False
111,13.0,8.564026046176044,1.6535819347319407,15.474470157620148,False
112,12.0,7.5771760461760485,0.6667319347319447,14.487620157620153,False
113,11.0,7.437559451659453,0.5271153402153494,14.348003563103557,False
114,10.0,7.020786652236652,0.11034254079254868,13.931230763680755,False
115,9.0,6.527454234654235,0.0,13.43789834609834,False
116,8.0,6.607926745476747,0.0,13.51837085692085,False
117,7.0,5.851670396270401,0.0,12.762114507714504,False
118,6.0,5.493500771450775,0.0,12.40394488289488,False
119,5.0,7.792588744588749,0.8821446331446454,14.703032856032852,False
120,4.0,8.756318109668106,1.8458739982240022,15.66676222111221,False
121,3.0,6.6989089965589965,0.0,13.6093531080031,False
122,2.0,6.239655028305032,0.0,13.150099139749136,False
123,1.0,5.944135692085694,0.0,12.854579803529798,False
124,0.0,5.840439371739375,0.0,12.750883483183479,False
