actual,group,source_index,previous,candidate,fold
84.67858078671516,B0007,401,86.43038732782667,84.58448510210887,3
84.38288681938828,B0007,402,85.97446479911746,84.35890401683749,3
84.15372178291575,B0007,403,85.76501393183078,84.26916352772407,3
83.89635071012741,B0007,404,85.4766332559053,83.9029858752584,3
83.66030137983086,B0007,405,85.2572998463051,83.92833450766996,3
83.37183604126994,B0007,406,84.76081054101923,83.32436366968301,3
83.11331315333763,B0007,407,84.63683810577497,83.33431768935344,3
82.87121532881531,B0007,408,84.26987229691015,83.32436366968301,3
82.6269342464367,B0007,409,84.09179390686305,82.86652686538027,3
82.3608731378666,B0007,410,83.79141288091472,82.66978283025612,3
81.82068405449036,B0007,411,83.71186524232616,82.66978283025612,3
81.81277156024248,B0007,412,83.58227650909174,82.66978283025612,3
82.0559589609192,B0007,413,83.997207036437,82.86079295205654,3
81.57850394828483,B0007,414,83.085422659544,82.14765815737854,3
81.0606641493618,B0007,415,82.9218419417402,81.98577872909682,3
80.82136607381061,B0007,416,82.4385752509343,81.60755625574039,3
80.79117550809605,B0007,417,82.38319995303425,81.75948166435168,3
80.83620901489451,B0007,418,82.09629413815034,81.9504917861521,3
80.54327931865014,B0007,419,81.82583732213234,80.84619136964247,3
80.03301687154688,B0007,420,81.72546363122876,80.64522722817162,3
79.79587243502833,B0007,421,81.49098338849547,80.5395652018447,3
79.81089759731121,B0007,422,80.65046564336808,80.63294707033043,3
79.79032557316987,B0007,423,80.62800811112669,80.81400317246042,3
79.53253910740352,B0007,424,81.06462484848204,80.83623734997204,3
84.44105580927753,B0007,425,84.92924632031739,85.1643275007396,3
81.29969139866601,B0007,426,82.70698787826682,82.59416430130341,3
80.78716931406449,B0007,427,82.2551343028886,82.21594182794698,3
80.28313382423269,B0007,428,81.76306109196662,81.10168739176692,3
79.74873460762174,B0007,429,80.9567449296995,80.83623734997204,3
79.52051219435971,B0007,430,80.896550307592,80.81726880085998,3
79.26758531494089,B0007,431,80.68540336881907,80.83623734997204,3
78.99868573621188,B0007,432,80.43999795193724,80.29480182639175,3
78.76092732639034,B0007,433,80.09510400462558,79.49266059969524,3
78.4899242324434,B0007,434,79.80976763846901,79.49266059969524,3
78.51282687975178,B0007,435,79.4605988965952,78.95773885672502,3
78.2624936954719,B0007,436,79.70711597319222,78.93076327640237,3
