actual,group,source_index,previous,candidate,fold
130,3|90|0|130,103,130.0,130.0,3
130,3|90|0|130,104,130.0,130.0,3
130,3|90|0|130,105,130.0,130.0,3
130,3|90|0|130,106,130.0,130.0,3
130,3|90|0|130,107,130.0,130.0,3
130,3|90|0|130,108,130.0,130.0,3
130,3|90|0|130,109,130.0,130.0,3
130,3|100|0|130,110,130.0,130.0,3
130,3|100|0|130,111,130.0,130.0,3
130,3|100|0|130,112,130.0,130.0,3
130,3|100|0|130,113,130.0,130.0,3
130,3|100|0|130,114,130.0,130.0,3
130,3|100|0|130,115,130.0,130.0,3
130,3|100|0|130,116,130.0,130.0,3
130,3|100|0|130,117,130.0,130.0,3
130,3|100|0|130,118,130.0,130.0,3
130,3|100|0|130,119,130.0,130.0,3
115,3|73|2|115,120,130.0,115.0,1
115,3|73|2|115,121,115.0,115.0,1
115,3|73|2|115,122,115.0,115.0,1
115,3|73|2|115,123,115.0,115.0,1
115,3|73|2|115,124,115.0,115.0,1
115,3|73|2|115,125,115.0,115.0,1
115,3|73|2|115,126,130.0,115.0,1
115,3|73|2|115,127,115.0,115.0,1
115,3|73|2|115,128,115.0,115.0,1
115,3|73|2|115,129,115.0,115.0,1
115,3|80|2|115,130,115.0,115.0,2
115,3|80|2|115,131,115.0,115.0,2
115,3|80|2|115,132,115.0,115.0,2
115,3|80|2|115,133,115.0,115.0,2
115,3|80|2|115,134,115.0,115.0,2
115,3|80|2|115,135,115.0,115.0,2
115,3|80|2|115,136,115.0,115.0,2
115,3|80|2|115,137,115.0,115.0,2
115,3|80|2|115,138,115.0,115.0,2
115,3|80|2|115,139,115.0,115.0,2
115,3|90|2|115,140,115.0,115.0,2
115,3|90|2|115,141,115.0,115.0,2
115,3|90|2|115,142,115.0,115.0,2
115,3|90|2|115,143,115.0,115.0,2
115,3|90|2|115,144,115.0,115.0,2
115,3|90|2|115,145,115.0,115.0,2
115,3|90|2|115,146,115.0,115.0,2
115,3|90|2|115,147,115.0,90.0,2
115,3|90|2|115,148,115.0,115.0,2
115,3|90|2|115,149,115.0,115.0,2
115,3|100|2|115,150,115.0,115.0,0
115,3|100|2|115,151,115.0,115.0,0
115,3|100|2|115,152,115.0,115.0,0
115,3|100|2|115,153,115.0,115.0,0
115,3|100|2|115,154,115.0,115.0,0
115,3|100|2|115,155,115.0,115.0,0
115,3|100|2|115,156,115.0,115.0,0
115,3|100|2|115,157,115.0,115.0,0
115,3|100|2|115,158,115.0,115.0,0
115,3|100|2|115,159,115.0,115.0,0
115,3|73|1|115,160,115.0,115.0,0
115,3|73|1|115,161,115.0,115.0,0
115,3|73|1|115,162,115.0,115.0,0
115,3|73|1|115,163,115.0,115.0,0
115,3|73|1|115,164,115.0,115.0,0
115,3|73|1|115,165,115.0,115.0,0
115,3|73|1|115,166,115.0,115.0,0
115,3|73|1|115,167,115.0,115.0,0
115,3|73|1|115,168,115.0,115.0,0
115,3|73|1|115,169,115.0,115.0,0
115,3|80|1|115,170,115.0,115.0,1
115,3|80|1|115,171,115.0,115.0,1
115,3|80|1|115,172,115.0,115.0,1
115,3|80|1|115,173,115.0,115.0,1
115,3|80|1|115,174,115.0,115.0,1
115,3|80|1|115,175,115.0,115.0,1
115,3|80|1|115,176,115.0,115.0,1
115,3|80|1|115,177,115.0,115.0,1
115,3|80|1|115,178,115.0,115.0,1
115,3|80|1|115,179,115.0,115.0,1
115,3|90|1|115,180,115.0,115.0,1
115,3|90|1|115,181,115.0,115.0,1
115,3|90|1|115,182,115.0,115.0,1
115,3|90|1|115,183,115.0,115.0,1
115,3|90|1|115,184,115.0,115.0,1
115,3|90|1|115,185,115.0,115.0,1
115,3|90|1|115,186,115.0,115.0,1
115,3|90|1|115,187,115.0,115.0,1
115,3|90|1|115,188,115.0,115.0,1
115,3|90|1|115,189,115.0,115.0,1
115,3|100|1|115,190,115.0,115.0,3
115,3|100|1|115,191,115.0,115.0,3
115,3|100|1|115,192,115.0,115.0,3
115,3|100|1|115,193,100.0,115.0,3
115,3|100|1|115,194,115.0,115.0,3
115,3|100|1|115,195,115.0,115.0,3
115,3|100|1|115,196,115.0,115.0,3
115,3|100|1|115,197,115.0,115.0,3
115,3|100|1|115,198,115.0,115.0,3
115,3|100|1|115,199,115.0,115.0,3
115,3|73|0|115,200,90.0,115.0,3
115,3|73|0|115,201,90.0,115.0,3
115,3|73|0|115,202,90.0,115.0,3
115,3|73|0|115,203,115.0,115.0,3
115,3|73|0|115,204,115.0,115.0,3
115,3|73|0|115,205,115.0,115.0,3
115,3|73|0|115,206,115.0,115.0,3
115,3|73|0|115,207,115.0,115.0,3
115,3|73|0|115,208,115.0,115.0,3
115,3|73|0|115,209,115.0,115.0,3
115,3|80|0|115,210,115.0,115.0,2
115,3|80|0|115,211,115.0,115.0,2
115,3|80|0|115,212,115.0,115.0,2
115,3|80|0|115,213,115.0,115.0,2
115,3|80|0|115,214,115.0,115.0,2
115,3|80|0|115,215,115.0,115.0,2
115,3|80|0|115,216,115.0,115.0,2
115,3|80|0|115,217,115.0,115.0,2
115,3|80|0|115,218,115.0,115.0,2
115,3|80|0|115,219,115.0,115.0,2
115,3|90|0|115,220,115.0,115.0,2
115,3|90|0|115,221,115.0,115.0,2
115,3|90|0|115,222,115.0,115.0,2
115,3|90|0|115,223,115.0,115.0,2
115,3|90|0|115,224,115.0,115.0,2
115,3|90|0|115,225,115.0,115.0,2
115,3|90|0|115,226,115.0,115.0,2
115,3|90|0|115,227,115.0,115.0,2
115,3|90|0|115,228,115.0,115.0,2
115,3|90|0|115,229,115.0,115.0,2
115,3|100|0|115,230,115.0,115.0,4
115,3|100|0|115,231,115.0,115.0,4
115,3|100|0|115,232,115.0,115.0,4
115,3|100|0|115,233,115.0,115.0,4
115,3|100|0|115,234,115.0,115.0,4
115,3|100|0|115,235,115.0,115.0,4
115,3|100|0|115,236,115.0,115.0,4
115,3|100|0|115,237,115.0,115.0,4
115,3|100|0|115,238,115.0,115.0,4
115,3|100|0|115,239,115.0,115.0,4
100,3|73|2|100,240,90.0,115.0,2
100,3|73|2|100,241,115.0,115.0,2
100,3|73|2|100,242,115.0,115.0,2
100,3|73|2|100,243,90.0,115.0,2
100,3|73|2|100,244,90.0,115.0,2
100,3|73|2|100,245,90.0,100.0,2
100,3|73|2|100,246,115.0,115.0,2
100,3|73|2|100,247,90.0,90.0,2
100,3|73|2|100,248,90.0,100.0,2
100,3|73|2|100,249,90.0,100.0,2
100,3|80|2|100,250,115.0,100.0,1
100,3|80|2|100,251,115.0,100.0,1
100,3|80|2|100,252,115.0,100.0,1
100,3|80|2|100,253,115.0,100.0,1
100,3|80|2|100,254,115.0,100.0,1
100,3|80|2|100,255,115.0,100.0,1
100,3|80|2|100,256,100.0,100.0,1
100,3|80|2|100,257,100.0,100.0,1
100,3|80|2|100,258,100.0,100.0,1
100,3|80|2|100,259,100.0,100.0,1
100,3|90|2|100,260,100.0,100.0,0
100,3|90|2|100,261,100.0,100.0,0
100,3|90|2|100,262,90.0,100.0,0
100,3|90|2|100,263,90.0,90.0,0
100,3|90|2|100,264,90.0,100.0,0
100,3|90|2|100,265,90.0,100.0,0
100,3|90|2|100,266,90.0,100.0,0
100,3|90|2|100,267,90.0,100.0,0
100,3|90|2|100,268,90.0,100.0,0
100,3|90|2|100,269,100.0,100.0,0
100,3|100|2|100,270,100.0,100.0,2
100,3|100|2|100,271,100.0,100.0,2
100,3|100|2|100,272,100.0,100.0,2
100,3|100|2|100,273,100.0,100.0,2
100,3|100|2|100,274,100.0,100.0,2
100,3|100|2|100,275,100.0,100.0,2
100,3|100|2|100,276,100.0,100.0,2
100,3|100|2|100,277,100.0,100.0,2
100,3|100|2|100,278,100.0,100.0,2
100,3|100|2|100,279,100.0,100.0,2
100,3|73|1|100,280,100.0,100.0,2
100,3|73|1|100,281,100.0,100.0,2
100,3|73|1|100,282,100.0,100.0,2
100,3|73|1|100,283,100.0,100.0,2
100,3|73|1|100,284,100.0,100.0,2
100,3|73|1|100,285,100.0,100.0,2
100,3|73|1|100,286,100.0,100.0,2
100,3|73|1|100,287,100.0,100.0,2
100,3|73|1|100,288,100.0,100.0,2
100,3|73|1|100,289,100.0,100.0,2
100,3|80|1|100,290,100.0,100.0,1
100,3|80|1|100,291,100.0,100.0,1
100,3|80|1|100,292,100.0,100.0,1
100,3|80|1|100,293,100.0,100.0,1
100,3|80|1|100,294,100.0,100.0,1
100,3|80|1|100,295,100.0,100.0,1
100,3|80|1|100,296,100.0,100.0,1
100,3|80|1|100,297,100.0,100.0,1
100,3|80|1|100,298,100.0,100.0,1
100,3|80|1|100,299,100.0,100.0,1
100,3|90|1|100,300,100.0,100.0,4
100,3|90|1|100,301,100.0,100.0,4
100,3|90|1|100,302,100.0,100.0,4
100,3|90|1|100,303,100.0,100.0,4
100,3|90|1|100,304,100.0,100.0,4
100,3|90|1|100,305,100.0,100.0,4
100,3|90|1|100,306,100.0,100.0,4
100,3|90|1|100,307,100.0,100.0,4
100,3|90|1|100,308,100.0,100.0,4
100,3|90|1|100,309,100.0,100.0,4
100,3|100|1|100,310,100.0,100.0,4
100,3|100|1|100,311,100.0,100.0,4
100,3|100|1|100,312,100.0,100.0,4
100,3|100|1|100,313,100.0,100.0,4
100,3|100|1|100,314,100.0,100.0,4
100,3|100|1|100,315,100.0,100.0,4
100,3|100|1|100,316,100.0,100.0,4
100,3|100|1|100,317,100.0,100.0,4
100,3|100|1|100,318,100.0,100.0,4
100,3|100|1|100,319,100.0,100.0,4
100,3|73|0|100,320,100.0,100.0,3
100,3|73|0|100,321,100.0,100.0,3
100,3|73|0|100,322,100.0,100.0,3
100,3|73|0|100,323,100.0,100.0,3
100,3|73|0|100,324,100.0,100.0,3
100,3|73|0|100,325,100.0,100.0,3
100,3|73|0|100,326,100.0,100.0,3
100,3|73|0|100,327,100.0,100.0,3
100,3|73|0|100,328,100.0,100.0,3
100,3|73|0|100,329,100.0,100.0,3
100,3|80|0|100,330,100.0,100.0,1
100,3|80|0|100,331,100.0,100.0,1
100,3|80|0|100,332,100.0,100.0,1
100,3|80|0|100,333,100.0,100.0,1
100,3|80|0|100,334,100.0,100.0,1
100,3|80|0|100,335,90.0,100.0,1
100,3|80|0|100,336,100.0,100.0,1
100,3|80|0|100,337,100.0,100.0,1
100,3|80|0|100,338,90.0,100.0,1
100,3|80|0|100,339,100.0,100.0,1
100,3|90|0|100,340,100.0,100.0,3
100,3|90|0|100,341,100.0,100.0,3
100,3|90|0|100,342,100.0,100.0,3
100,3|90|0|100,343,100.0,100.0,3
100,3|90|0|100,344,100.0,100.0,3
100,3|90|0|100,345,100.0,100.0,3
100,3|90|0|100,346,100.0,100.0,3
100,3|90|0|100,347,100.0,100.0,3
100,3|90|0|100,348,100.0,100.0,3
100,3|90|0|100,349,100.0,100.0,3
100,3|100|0|100,350,100.0,100.0,0
100,3|100|0|100,351,100.0,100.0,0
100,3|100|0|100,352,90.0,100.0,0
100,3|100|0|100,353,90.0,90.0,0
100,3|100|0|100,354,100.0,100.0,0
100,3|100|0|100,355,100.0,100.0,0
100,3|100|0|100,356,100.0,100.0,0
100,3|100|0|100,357,100.0,100.0,0
100,3|100|0|100,358,100.0,100.0,0
100,3|100|0|100,359,100.0,100.0,0
90,3|73|2|90,360,100.0,100.0,3
90,3|73|2|90,361,100.0,90.0,3
90,3|73|2|90,362,100.0,90.0,3
90,3|73|2|90,363,100.0,90.0,3
90,3|73|2|90,364,100.0,90.0,3
90,3|73|2|90,365,100.0,90.0,3
90,3|73|2|90,366,100.0,90.0,3
90,3|73|2|90,367,100.0,100.0,3
90,3|73|2|90,368,100.0,90.0,3
90,3|73|2|90,369,90.0,90.0,3
90,3|80|2|90,370,90.0,90.0,1
90,3|80|2|90,371,100.0,90.0,1
90,3|80|2|90,372,90.0,90.0,1
90,3|80|2|90,373,90.0,90.0,1
90,3|80|2|90,374,90.0,90.0,1
90,3|80|2|90,375,90.0,90.0,1
90,3|80|2|90,376,90.0,90.0,1
90,3|80|2|90,377,90.0,90.0,1
90,3|80|2|90,378,90.0,90.0,1
90,3|80|2|90,379,90.0,90.0,1
90,3|90|2|90,380,90.0,90.0,0
90,3|90|2|90,381,90.0,90.0,0
90,3|90|2|90,382,90.0,90.0,0
90,3|90|2|90,383,90.0,90.0,0
90,3|90|2|90,384,90.0,90.0,0
90,3|90|2|90,385,90.0,90.0,0
90,3|90|2|90,386,90.0,90.0,0
90,3|90|2|90,387,90.0,90.0,0
90,3|90|2|90,388,90.0,90.0,0
90,3|90|2|90,389,90.0,90.0,0
90,3|100|2|90,390,90.0,90.0,2
90,3|100|2|90,391,90.0,90.0,2
90,3|100|2|90,392,90.0,90.0,2
90,3|100|2|90,393,90.0,90.0,2
90,3|100|2|90,394,90.0,90.0,2
90,3|100|2|90,395,90.0,90.0,2
90,3|100|2|90,396,90.0,90.0,2
90,3|100|2|90,397,90.0,90.0,2
90,3|100|2|90,398,90.0,90.0,2
90,3|100|2|90,399,90.0,90.0,2
90,3|73|1|90,400,90.0,90.0,1
90,3|73|1|90,401,90.0,90.0,1
90,3|73|1|90,402,100.0,90.0,1
90,3|73|1|90,403,100.0,90.0,1
90,3|73|1|90,404,100.0,90.0,1
90,3|73|1|90,405,100.0,90.0,1
90,3|73|1|90,406,100.0,90.0,1
90,3|73|1|90,407,90.0,90.0,1
90,3|73|1|90,408,90.0,90.0,1
90,3|73|1|90,409,90.0,90.0,1
90,3|80|1|90,410,90.0,90.0,0
90,3|80|1|90,411,90.0,90.0,0
90,3|80|1|90,412,90.0,90.0,0
90,3|80|1|90,413,90.0,90.0,0
90,3|80|1|90,414,90.0,90.0,0
90,3|80|1|90,415,90.0,90.0,0
90,3|80|1|90,416,90.0,90.0,0
90,3|80|1|90,417,90.0,90.0,0
90,3|80|1|90,418,90.0,90.0,0
90,3|80|1|90,419,90.0,90.0,0
90,3|90|1|90,420,90.0,90.0,2
90,3|90|1|90,421,90.0,90.0,2
90,3|90|1|90,422,90.0,90.0,2
90,3|90|1|90,423,90.0,90.0,2
90,3|90|1|90,424,90.0,90.0,2
90,3|90|1|90,425,90.0,90.0,2
90,3|90|1|90,426,90.0,90.0,2
90,3|90|1|90,427,90.0,90.0,2
90,3|90|1|90,428,90.0,90.0,2
90,3|90|1|90,429,90.0,90.0,2
90,3|100|1|90,430,90.0,90.0,3
90,3|100|1|90,431,90.0,90.0,3
90,3|100|1|90,432,90.0,90.0,3
90,3|100|1|90,433,90.0,90.0,3
90,3|100|1|90,434,90.0,90.0,3
90,3|100|1|90,435,90.0,90.0,3
90,3|100|1|90,436,90.0,90.0,3
90,3|100|1|90,437,90.0,90.0,3
90,3|100|1|90,438,90.0,90.0,3
90,3|100|1|90,439,90.0,90.0,3
90,3|73|0|90,440,100.0,100.0,4
90,3|73|0|90,441,100.0,100.0,4
90,3|73|0|90,442,100.0,90.0,4
90,3|73|0|90,443,100.0,90.0,4
90,3|73|0|90,444,100.0,90.0,4
90,3|73|0|90,445,90.0,90.0,4
90,3|73|0|90,446,90.0,90.0,4
90,3|73|0|90,447,90.0,90.0,4
90,3|73|0|90,448,90.0,90.0,4
90,3|73|0|90,449,115.0,90.0,4
90,3|80|0|90,450,90.0,90.0,0
90,3|80|0|90,451,90.0,90.0,0
90,3|80|0|90,452,90.0,90.0,0
90,3|80|0|90,453,90.0,90.0,0
90,3|80|0|90,454,90.0,90.0,0
90,3|80|0|90,455,90.0,90.0,0
90,3|80|0|90,456,90.0,90.0,0
90,3|80|0|90,457,90.0,90.0,0
90,3|80|0|90,458,90.0,90.0,0
90,3|80|0|90,459,90.0,90.0,0
90,3|90|0|90,460,90.0,90.0,3
90,3|90|0|90,461,90.0,90.0,3
90,3|90|0|90,462,90.0,90.0,3
90,3|90|0|90,463,90.0,90.0,3
90,3|90|0|90,464,90.0,90.0,3
90,3|90|0|90,465,90.0,90.0,3
90,3|90|0|90,466,90.0,90.0,3
90,3|90|0|90,467,90.0,90.0,3
90,3|90|0|90,468,90.0,90.0,3
90,3|90|0|90,469,90.0,90.0,3
90,3|100|0|90,470,90.0,90.0,4
90,3|100|0|90,471,90.0,90.0,4
90,3|100|0|90,472,90.0,90.0,4
90,3|100|0|90,473,90.0,90.0,4
90,3|100|0|90,474,90.0,90.0,4
90,3|100|0|90,475,115.0,90.0,4
90,3|100|0|90,476,115.0,90.0,4
90,3|100|0|90,477,115.0,90.0,4
90,3|100|0|90,478,90.0,90.0,4
90,3|100|0|90,479,90.0,90.0,4
130,20|73|2|130,480,130.0,130.0,4
130,20|73|2|130,481,130.0,130.0,4
130,20|73|2|130,482,130.0,130.0,4
130,20|73|2|130,483,130.0,130.0,4
130,20|73|2|130,484,130.0,130.0,4
130,20|73|2|130,485,130.0,130.0,4
130,20|73|2|130,486,130.0,130.0,4
130,20|73|2|130,487,130.0,130.0,4
130,20|73|2|130,488,130.0,130.0,4
130,20|73|2|130,489,130.0,130.0,4
130,20|80|2|130,490,130.0,130.0,3
130,20|80|2|130,491,130.0,130.0,3
130,20|80|2|130,492,130.0,130.0,3
130,20|80|2|130,493,130.0,130.0,3
130,20|80|2|130,494,130.0,130.0,3
130,20|80|2|130,495,130.0,130.0,3
130,20|80|2|130,496,130.0,130.0,3
130,20|80|2|130,497,130.0,130.0,3
130,20|80|2|130,498,130.0,130.0,3
130,20|80|2|130,499,130.0,130.0,3
130,20|90|2|130,500,130.0,130.0,0
130,20|90|2|130,501,130.0,130.0,0
130,20|90|2|130,502,130.0,130.0,0
130,20|90|2|130,503,130.0,130.0,0
130,20|90|2|130,504,130.0,130.0,0
130,20|90|2|130,505,130.0,130.0,0
130,20|90|2|130,506,130.0,130.0,0
130,20|90|2|130,507,130.0,130.0,0
130,20|90|2|130,508,130.0,130.0,0
130,20|90|2|130,509,130.0,130.0,0
130,20|100|2|130,510,130.0,130.0,0
130,20|100|2|130,511,130.0,130.0,0
130,20|100|2|130,512,130.0,130.0,0
130,20|100|2|130,513,130.0,130.0,0
130,20|100|2|130,514,130.0,130.0,0
130,20|100|2|130,515,130.0,130.0,0
130,20|100|2|130,516,130.0,130.0,0
130,20|100|2|130,517,130.0,130.0,0
130,20|100|2|130,518,130.0,130.0,0
130,20|100|2|130,519,130.0,130.0,0
130,20|73|1|130,520,130.0,130.0,4
130,20|73|1|130,521,130.0,130.0,4
130,20|73|1|130,522,130.0,130.0,4
130,20|73|1|130,523,130.0,130.0,4
130,20|73|1|130,524,130.0,130.0,4
130,20|73|1|130,525,130.0,130.0,4
130,20|73|1|130,526,130.0,130.0,4
130,20|73|1|130,527,130.0,130.0,4
130,20|73|1|130,528,130.0,130.0,4
130,20|73|1|130,529,130.0,130.0,4
130,20|80|1|130,530,130.0,130.0,2
130,20|80|1|130,531,130.0,130.0,2
130,20|80|1|130,532,130.0,130.0,2
130,20|80|1|130,533,130.0,130.0,2
130,20|80|1|130,534,130.0,130.0,2
130,20|80|1|130,535,130.0,130.0,2
130,20|80|1|130,536,130.0,130.0,2
130,20|80|1|130,537,130.0,130.0,2
130,20|80|1|130,538,130.0,130.0,2
130,20|80|1|130,539,130.0,130.0,2
130,20|90|1|130,540,130.0,130.0,2
130,20|90|1|130,541,130.0,130.0,2
130,20|90|1|130,542,130.0,130.0,2
130,20|90|1|130,543,130.0,130.0,2
130,20|90|1|130,544,130.0,130.0,2
130,20|90|1|130,545,130.0,130.0,2
130,20|90|1|130,546,130.0,130.0,2
130,20|90|1|130,547,130.0,130.0,2
130,20|90|1|130,548,130.0,130.0,2
130,20|90|1|130,549,130.0,130.0,2
130,20|100|1|130,550,130.0,130.0,1
130,20|100|1|130,551,130.0,130.0,1
130,20|100|1|130,552,130.0,130.0,1
130,20|100|1|130,553,130.0,130.0,1
130,20|100|1|130,554,130.0,130.0,1
130,20|100|1|130,555,130.0,130.0,1
130,20|100|1|130,556,130.0,130.0,1
130,20|100|1|130,557,130.0,130.0,1
130,20|100|1|130,558,130.0,130.0,1
130,20|100|1|130,559,130.0,130.0,1
130,20|73|0|130,560,130.0,130.0,3
130,20|73|0|130,561,130.0,130.0,3
130,20|73|0|130,562,130.0,130.0,3
130,20|73|0|130,563,130.0,130.0,3
130,20|73|0|130,564,130.0,130.0,3
130,20|73|0|130,565,130.0,130.0,3
130,20|73|0|130,566,130.0,130.0,3
130,20|73|0|130,567,130.0,130.0,3
130,20|73|0|130,568,130.0,130.0,3
130,20|73|0|130,569,130.0,130.0,3
130,20|80|0|130,570,130.0,130.0,0
130,20|80|0|130,571,130.0,130.0,0
130,20|80|0|130,572,130.0,130.0,0
130,20|80|0|130,573,130.0,130.0,0
130,20|80|0|130,574,130.0,130.0,0
130,20|80|0|130,575,130.0,130.0,0
130,20|80|0|130,576,130.0,130.0,0
130,20|80|0|130,577,130.0,130.0,0
130,20|80|0|130,578,130.0,130.0,0
130,20|80|0|130,579,130.0,130.0,0
130,20|90|0|130,580,130.0,130.0,1
130,20|90|0|130,581,130.0,130.0,1
130,20|90|0|130,582,130.0,130.0,1
130,20|90|0|130,583,130.0,130.0,1
130,20|90|0|130,584,130.0,130.0,1
130,20|90|0|130,585,130.0,130.0,1
130,20|90|0|130,586,130.0,130.0,1
130,20|90|0|130,587,130.0,130.0,1
130,20|90|0|130,588,130.0,130.0,1
130,20|90|0|130,589,130.0,130.0,1
130,20|100|0|130,590,130.0,130.0,3
130,20|100|0|130,591,130.0,130.0,3
130,20|100|0|130,592,130.0,130.0,3
130,20|100|0|130,593,130.0,130.0,3
130,20|100|0|130,594,130.0,130.0,3
130,20|100|0|130,595,130.0,130.0,3
130,20|100|0|130,596,130.0,130.0,3
130,20|100|0|130,597,130.0,130.0,3
130,20|100|0|130,598,130.0,130.0,3
130,20|100|0|130,599,130.0,130.0,3
115,20|73|2|115,600,115.0,115.0,3
115,20|73|2|115,601,115.0,115.0,3
115,20|73|2|115,602,115.0,115.0,3
115,20|73|2|115,603,115.0,115.0,3
115,20|73|2|115,604,115.0,115.0,3
115,20|73|2|115,605,115.0,115.0,3
115,20|73|2|115,606,115.0,115.0,3
115,20|73|2|115,607,115.0,115.0,3
115,20|73|2|115,608,115.0,115.0,3
115,20|73|2|115,609,115.0,115.0,3
115,20|80|2|115,610,115.0,115.0,4
115,20|80|2|115,611,115.0,115.0,4
115,20|80|2|115,612,115.0,115.0,4
115,20|80|2|115,613,115.0,115.0,4
115,20|80|2|115,614,115.0,115.0,4
115,20|80|2|115,615,115.0,115.0,4
115,20|80|2|115,616,115.0,115.0,4
115,20|80|2|115,617,115.0,115.0,4
115,20|80|2|115,618,115.0,115.0,4
115,20|80|2|115,619,115.0,115.0,4
115,20|90|2|115,620,115.0,115.0,0
115,20|90|2|115,621,115.0,115.0,0
115,20|90|2|115,622,115.0,115.0,0
115,20|90|2|115,623,115.0,115.0,0
115,20|90|2|115,624,115.0,115.0,0
115,20|90|2|115,625,115.0,115.0,0
115,20|90|2|115,626,115.0,115.0,0
115,20|90|2|115,627,115.0,115.0,0
115,20|90|2|115,628,115.0,115.0,0
115,20|90|2|115,629,115.0,115.0,0
115,20|100|2|115,630,115.0,115.0,3
115,20|100|2|115,631,115.0,115.0,3
115,20|100|2|115,632,115.0,115.0,3
115,20|100|2|115,633,115.0,115.0,3
